NAME,NTEE_CD,Category,Location,lat_lon
PJH MEMORIAL FIELD AND EQUESTRIAN SITE,N69,N,"29 WESCOTT RD, ENFIELD, NH, 03748-3208","(-72.13120201035174, 43.63289805554086)"
HOUSE OF HOPE-NEW HAMPSHIRE INC,X20,X,"31 WYMAN RD, KEENE, NH, 03431-5039","(-72.33064174343993, 42.963978216590625)"
JENNY FUND,G12,G,"27 BRACKENWOOD DR, NASHUA, NH, 03062-4529","(-71.46143399646843, 42.7313313)"
FOUNDATION FOR COUNTERING EXTREME IDEOLOGIES,Q40,Q,"1 PUTNEY RD, BOW, NH, 03304-5211","(-71.570496, 43.124304)"
BIGFISH LEARNING COOPERATIVE,B90,B,"61 LOCUST ST, DOVER, NH, 03820-3753","(-70.87698262784853, 43.19326355)"
KEENE FIGURE SKATING CLUB,N68,N,"380 MARLBORO ST, KEENE, NH, 03431-4316","(-72.26539175, 42.92382633333334)"
JTSTRONG MEMORIAL FUND INC,W12,W,"255 MILL RD, HAMPTON, NH, 03842-1229","(-70.82886314798779, 42.95401842563657)"
PEACE OF MIND MEDICAID CONSULTANT,P20,P,"20 PARK ST, ROCHESTER, NH, 03867-1226","(-70.98616101543789, 43.30870893871802)"
HANDS FOR LIFE,P20,P,"383 E DUNSTABLE RD, NASHUA, NH, 03062-4216","(-71.46783135, 42.708213900000004)"
KVSS CHARITIES,P20,P,"201 N MAIN ST, SALEM, NH, 03079-1830","(-71.1972947508176, 42.820495207887284)"
MRB PERFICK FOUNDATION INC,E12,E,"9 TIMBER CHASE, AMHERST, NH, 03031-1945","(-71.56635272221254, 42.838657370441325)"
GUARDIAN DIVERS,Y12,Y,"151 AIRPORT RD, CONCORD, NH, 03301-7300","(-71.504234, 43.197101)"
COMBAT VETERANS MOTORCYCLE ASSOCIATION CHAPTER 5-4,W30,W,"14 BRICKYARD RD, TROY, NH, 03465-2425","(-72.18639412499999, 42.82037975)"
IGNITE THE FIRE INTERNATIONAL MINISTRIES INC,X20,X,"45 HILLSIDE AVE, DERRY, NH, 03038-2232","(-71.33481783316023, 42.8793056)"
ALPHA SIGMA PHI FRATERNITY INC,B83,B,"2 STRAFFORD AVE, DURHAM, NH, 03824-1908","(-70.92697660746298, 43.13770935)"
SOUHEGAN VALLEY MIDDLE SCHOOL HOCKEY,N68,N,"7 COLONEL WILKINS RD, AMHERST, NH, 03031-3060","(-71.63012465379377, 42.85128295746064)"
HOPE FOR HOMELESS,L12,L,"25 SPINNAKER WAY, PORTSMOUTH, NH, 03801-3371","(-70.779439, 43.0846369)"
ISAIAH 61 CAFE,P60,P,"100 NEW SALEM ST, LACONIA, NH, 03246-3356","(-71.47357556611436, 43.52728777655989)"
FORT SCHUYLER HOCKEY ASSOCIATION,N11,N,"141 ELLSWORTH HILL RD, CAMPTON, NH, 03223-4113","(-71.67878478531439, 43.84797635878844)"
STRAND BALLROOM CORPORATION,A61,A,"20 THIRD ST, DOVER, NH, 03820-3301","(-70.87523501544838, 43.19844038617673)"
ANDREW W MARSHALL FOUNDATION,T20,T,"1 WOODBURY HILL RD, JAFFREY, NH, 03452-5220","(-72.040987, 42.84443)"
FRIENDS OF ALVIRNE SWIM & DIVE TEAM,N60,N,"200 DERRY RD, HUDSON, NH, 03051-3320","(-71.4377845, 42.7947732)"
COOPERS CROSSROAD,T30,T,"700 WEST ST, KEENE, NH, 03431-2148","(-72.312296, 42.930124)"
ISCEF-INTELITEK STEM AND CTE EDUCATION FOUNDATION,B90,B,"18 TSIENNETO RD, DERRY, NH, 03038-1505","(-71.32150783928572, 42.90086385)"
THE NEW HAMPSHIRE POLICE ASSOCIATION PIPES AND DRUMS,A6C,A,"814 ELM ST, MANCHESTER, NH, 03101-2130","(-71.4632977, 42.9897106)"
KYLE BEDINGER MEMORIAL TRUST INC,N12,N,"12 DINSMORE ST, NASHUA, NH, 03064-1846","(-71.47452361780219, 42.7724811)"
AETIUS GROUP INC,F21,F,"216 MOUNTAIN VIEW RD, WHITEFIELD, NH, 03598-3154","(-71.578657, 44.395823)"
KREIVA ACADEMY PUBLIC CHARTER SCHOOL,B29,B,"470 PINE STREET, MANCHESTER, NH, 03104-6222","(-71.45952438521103, 42.99425536930596)"
VOICES OF THE 603,A6B,A,"10 MAIN ST, E KINGSTON, NH, 03827-2013","(-71.00728890888143, 42.922505033382336)"
REGION 14 BUILDING TRADES PROGRAM,J22,J,"125 SHERWOOD LN, JAFFREY, NH, 03452-5215","(-72.01914752221421, 42.8593925932348)"
HPBA,I12,I,"9 SILVER LAKE RD, HOLLIS, NH, 03049-6251","(-71.59106613992405, 42.744582050000005)"
THOMAS G MEEHAN FUND,B12,B,"100 ACADEMIC WAY, STRATHAM, NH, 03885-2581","(-70.89994394848989, 42.981440449999994)"
CANDORFUL INC,J99,J,"43 GREEN HERON LN, NASHUA, NH, 03062-2239","(-71.47827211118056, 42.703773)"
AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,N60,N,"52 DURANGO DR, GOFFSTOWN, NH, 03045-2733","(-71.52215552892058, 43.02408738290751)"
WORLD TRAILS NETWORK - HUB FOR THE AMERICAS,N32,N,"121 SANDWICH NOTCH ROAD, THORNTON, NH, 03285-0000","(-71.56986836365115, 43.87954580843196)"
DEERFIELD COMMUNITY SCHOOL PARENT-TEACHER ORGANIZATION,B94,B,"66 NORTH RD, DEERFIELD, NH, 03037-1306","(-71.23847101392596, 43.15020495)"
POWERKNIGHTS BOOSTER CLUB,B94,B,"455 FRANCESTOWN RD, NEW BOSTON, NH, 03070-4705","(-71.73930812711235, 42.99152710970031)"
KHS GYMNASTICS BOOSTERS,N11,N,"199 WESTMORELAND RD, SPOFFORD, NH, 03462-3927","(-72.415018, 42.916785)"
PARENT PIONEER ALLIANCE,B90,B,"271 ROXBURY ST, KEENE, NH, 03431-3867","(-72.268582, 42.935992)"
HOUSE 12 CHRISTIAN SOBER COMMUNITY,F20,F,"64 LOWELL RD, HUDSON, NH, 03051-2802","(-71.42995892961078, 42.7553102)"
FAST FOR ENDOWMENT INC,T12,T,"14 CURTIS RD, WINCHESTER, NH, 03470-2801","(-72.3950762, 42.745251)"
CORE VIRTUES FOUNDATION,B90,B,"4 BACCHUS CIR, HANOVER, NH, 03755-3226","(-72.26045644511211, 43.694031780448455)"
WESTBRIDGE RECOVERY OPPORTUNITY FUND,F11,F,"660 CHESTNUT ST, MANCHESTER, NH, 03104-3550","(-71.46213064705883, 43.0010784117647)"
TROY PARENT-TEACHER ORGANIZATION,B94,B,"44 SCHOOL ST, TROY, NH, 03465-2130","(-72.18280430590663, 42.83018248310809)"
SOCIETY OF ST VINCENT DE PAUL KEENE,K31,K,"161 MAIN ST, KEENE, NH, 03431-3772","(-72.27776828100532, 42.928938730905365)"
OUR COMMUNITY CARES EVERY CHILD IS OURS,S19,S,"124 CLARK RD, TILTON, NH, 03276-5417","(-71.61583113345806, 43.44840552935782)"
TAYLOR ROSE FOUNDATION,P12,P,"18 ABBIE DR, WEARE, NH, 03281-5629","(-71.75441164543473, 43.02297240805627)"
OUR BEST YEAR EVER PROJECT,P20,P,"1 SYMPHONY LN, DERRY, NH, 03038-5306","(-71.31247181286668, 42.93237295)"
ROOT TO RISE,S20,S,"118 GROVE ST, LITTLETON, NH, 03561-4209","(-71.76647143662663, 44.3032639519749)"
VETERANS2VETERANSGROUP LIMITED,E86,E,"61 REDINGTON ST, LITTLETON, NH, 03561-5306","(-71.750598875, 44.306471656250004)"
COMMUNITY BALANCED LIFE INC,N30,N,"81 MASCOMA HEIGHTS DR, ENFIELD, NH, 03748-3639","(-72.11615663034296, 43.61078192979107)"
NH CHARITABLE GAMING OPERATORS ASSOCIATION INC,S41,S,"1662 ELM STREET, MANCHESTER, NH, 03101-1243","(-71.4649928, 43.0022206)"
SWEET SELAH MINISTRIES,X20,X,"4 RIVERDALE AVE, DOVER, NH, 03820-4526","(-70.86764921495532, 43.1622409519936)"
TRAIL AND PATH FOUNDATION,T23,T,"3 CRESTWOOD DR, HOLLIS, NH, 03049-6002","(-71.558515713654, 42.74286890935936)"
LOCAL UNION NO 349 OF THE UNITED BROTHERHOOD OF CARPENTERS AND JOIN,J40,J,"920 CANDIA ROAD, MANCHESTER, NH, 03109-5254","(-71.41078996727788, 42.9862404)"
UBC & JA LOCAL 352,J40,J,"920 CANDIA RD, MANCHESTER, NH, 03109-5254","(-71.41078996727788, 42.9862404)"
SEABROOK CAL RIPKEN,N63,N,"11 JEAN DR, SEABROOK, NH, 03874-4195","(-70.87634010990641, 42.899782)"
HOOP SQUAD,N60,N,"4 ALDER ST, WINDHAM, NH, 03087-1551","(-71.31920390101887, 42.81941895)"
CHASE HOME,P73,P,"698 MIDDLE STREET, PORTSMOUTH, NH, 03801-0000","(-70.76676721482535, 43.06790937775807)"
ST JOHNS ON THE LAKE ASSOCIATION,X20,X,"12 LOCH EDEN SHORES RD, MEREDITH, NH, 03253-6809","(-71.4311258308728, 43.64332126787288)"
HILLFEST EVENTS,A90,A,"328 ASHBY RD, NEW IPSWICH, NH, 03071-3607","(-71.85851857778705, 42.73671128887162)"
ADDICTION RECOVERY COALITION OF NEW HAMPSHIRE,F20,F,"180 ELM STREET, MILFORD, NH, 03055-4735","(-71.6666562776833, 42.837718810982544)"
CANAWAY FAMILY TRUST,T20,T,"4 ELLIOTT ST, NASHUA, NH, 03064-6213","(-71.4669558, 42.774975350000005)"
MERRIMACK VALLEY HIGH SCHOOL GIRLS LACROSSE BOOSTER CLUB,N99,N,"106 VILLAGE ST, PENACOOK, NH, 03303-1978","(-71.59085752639163, 43.27422755)"
COOS ANIMAL SANCTUARY INC,D20,D,"6 AIRPORT RD, COLEBROOK, NH, 03576-3025","(-71.50736161449427, 44.89070944583492)"
DISCOVER THE GOSPEL INC,X99,X,"5L FERLAND DR, DERRY, NH, 03038-1916","(-71.3317816, 42.8888123)"
COME FOLLOW ME INC,X20,X,"9 EASTMAN AVE, BEDFORD, NH, 03110-6701","(-71.47938611050898, 42.96516375)"
JASMINES JOURNEY INC,P60,P,"11 1ST ST, ROCHESTER, NH, 03867-2812","(-70.96623348593204, 43.30579764714779)"
RUN FOR THE FALLEN NH INC,W30,W,"69 HIGH ST, HAMPTON, NH, 03842-2291","(-70.83544414285714, 42.94092280952381)"
DAVID W KOHLHASE JR SCHOLARSHIP FUND,B82,B,"335 WASHINGTON RD, RYE, NH, 03870-2443","(-70.7600514980302, 43.01603079680699)"
JESUS ACROSS THE BORDER,X22,X,"4 HAYDEN RD, PELHAM, NH, 03076-2203","(-71.3196833, 42.7555903)"
CHINESE CULTURE SOCIETY OF GREATER NASHUA LIMITED,A20,A,"279 AMHERST ST, NASHUA, NH, 03063-1703","(-71.4997983496351, 42.78064725370602)"
INTO THE WORD MINISTRIES,X01,X,"63 EMERALD ST, KEENE, NH, 03431-3626","(-72.28060808512117, 42.93112945)"
STEP UP PARENTS,P30,P,"29 ROCKINGHAM ST, PORTSMOUTH, NH, 03801-3939","(-70.76602893710718, 43.07367868734972)"
MORGAN BETZ MEMORIAL SCHOLARSHIP,T30,T,"23 MOOSE BROOK LN, HANCOCK, NH, 03449-5513","(-71.95431220295308, 42.98803948155744)"
GRANITE STATE DENTAL PROGRAM,E70,E,"166 PLAISTOW ROAD, PLAISTOW, NH, 03865-2843","(-71.10360424850887, 42.85088580476575)"
MOHARIMET ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION,B94,B,"11 LEE RD, MADBURY, NH, 03823-7553","(-70.93840046379901, 43.16535713702914)"
BRING IT,T50,T,"112 RESERVOIR AVE, MANCHESTER, NH, 03104-4468","(-71.44343860072976, 42.9979794)"
ALLIANCE FOR PROJECT BASED LEARNING PLUS,B60,B,"306C DOVER POINT RD, DOVER, NH, 03820-4666","(-70.841338, 43.156833)"
BETTY C KETCHUM FOUNDATION,P71,P,"987 E MAIN ST, CENTER CONWAY, NH, 03813-4215","(-71.065158, 43.995641)"
PLAISTOW COMMUNITY CARES,P20,P,"27 COTTONWOOD RD, PLAISTOW, NH, 03865-2779","(-71.12557568536693, 42.852484726559574)"
EAST KINGSTON HISTORICAL SOCIETY,A80,A,"50 GILES RD, EAST KINGSTON, NH, 03827-2008","(-70.991372, 42.948111)"
VOUCHERS FOR VETERANS,P60,P,"119 CHAMBERLAIN ST, ROCHESTER, NH, 03867-3309","(-70.95368980016428, 43.30328362536013)"
NEW HAMPSHIRE TROOPERS FOUNDATION INC,T12,T,"107 N STATE ST, CONCORD, NH, 03301-4334","(-71.54068099999999, 43.210126599999995)"
DREAM BUILDERS,Y99,Y,"3 PIPER RD, HOLDERNESS, NH, 03245-5415","(-71.58379758455986, 43.73091287832747)"
SUSTAINABLE SEACOAST,C03,C,"332 LESLIE DR, PORTSMOUTH, NH, 03801-3599","(-70.76925059250897, 43.082007782403934)"
PROJECT GRADUATION CLASS OF 2019,B99,B,"275 GRANT RD, NEWMARKET, NH, 03857-2108","(-70.9928199505528, 43.0643161)"
JASON R FLOOD MEMORIAL,O12,O,"6 JESSICA LN, DERRY, NH, 03038-5601","(-71.2336194336988, 42.9107805)"
NORTHEAST DREAMIN INC,B12,B,"46 WEED RD, MEREDITH, NH, 03253-4709","(-71.540694, 43.590022)"
DUSTIN BLAKE PERFORMING ARTS SCHOLARSHIP FOUNDATION,B82,B,"515 WILSON ST, MANCHESTER, NH, 03103-4728","(-71.448102, 42.990064)"
LOWELL CONNORS SCHOLARSHIP CORP,B82,B,"62 PROVINCE RD, STRAFFORD, NH, 03884-6637","(-71.21542939823107, 43.263418915721736)"
FRANZ ACRES ASSOCIATION,S20,S,"9 ALFRED DR, SALEM, NH, 03079-1741","(-71.20656757489101, 42.82518768234039)"
DEBORAH AND ROBERT ALIBER FOUNDATION,T22,T,"2 MAPLE ST, HANOVER, NH, 03755-2023","(-72.29039305285792, 43.699898899999994)"
EDITH E CELLEY IRRV TR 55005200,T11,T,"2 MAPLE ST, HANOVER, NH, 03755-2023","(-72.29039305285792, 43.699898899999994)"
LAKOTA FOUNDATION INC,B82,B,"1 CHAMBERS RD, HANOVER, NH, 03755-2308","(-72.296369, 43.689168)"
BEATTIE HOUSE INC,L21,L,"262 COTTAGE STREET, LITTLETON, NH, 03561-4146","(-71.76849458976915, 44.2992558357084)"
GOOD EARTH,T30,T,"42 BIRCHWOOD WAY, LACONIA, NH, 03246-2902","(-71.48415307746384, 43.53644992046115)"
TEAM TREVOR,G12,G,"369 LAFAYETTE RD, HAMPTON, NH, 03842-2223","(-70.83821799494304, 42.93899360820688)"
SECOND CHANCE RANCH RESCUE INC,D20,D,"449 JOE ENGLISH RD, NEW BOSTON, NH, 03070-5102","(-71.66822037306723, 42.93677313910981)"
SOMERSWORTH FIREFIGHTERS CHARITABLE ASSOCIATION,W12,W,"195 MAPLE ST, SOMERSWORTH, NH, 03878-1534","(-70.87994657147051, 43.24997086681832)"
NASHUA AREA RADIO SOCIETY,M40,M,"39 BALDWIN LN, HOLLIS, NH, 03049-6439","(-71.59046410987807, 42.71545130517991)"
C2C MINISTRIES,X99,X,"286B LONDONDERRY TPKE, HOOKSETT, NH, 03106-1942","(-71.4383866, 43.0531672)"
NH SEACOAST EFT COMMUNITY CORP,F03,F,"100 SHATTUCK WAY, NEWINGTON, NH, 03801-8004","(-70.8078091, 43.1041804)"
DANCERS AT HEART,A12,A,"1 BROAD AVE, CONCORD, NH, 03301-2734","(-71.534502, 43.185225)"
DEWEY SCHOOL INC,B21,B,"288 SHAKER RD, CANTERBURY, NH, 03224-2728","(-71.49081085, 43.35927255)"
WINDHAM WOODS SCHOOL INC,B24,B,"39 ROULSTON RD, WINDHAM, NH, 03087-1207","(-71.25467425645394, 42.81972625)"
FRIENDS OF RYE TOWN HALL,A80,A,"106 HARBOR RD, RYE, NH, 03870-2705","(-70.7492672645943, 42.998948958479275)"
COLDSPRINGS HEALING PAWS FOUNDATION,P80,P,"87 ASHLAWN FARM RD, NEW IPSWICH, NH, 03071-3802","(-71.87689103636056, 42.74793048327245)"
NEW HAMPSHIRE ELECTROLYSIS ASSOCIATION INC,S41,S,"57 ROUTE 103, NEWBURY, NH, 03255-5401","(-72.04032550357083, 43.322325425922806)"
WOMENS COMMITTEE,J12,J,"780 NORTH COMMERCIAL ST, MANCHESTER, NH, 03101-1134","(-71.46781678410056, 42.99919390273726)"
CCA NORTH CORP,A11,A,"44 S MAIN ST, CONCORD, NH, 03301-4822","(-71.53444033333332, 43.201577)"
VOLUNTEERS FOR VETERANS,W30,W,"129 MAIN ST, GORHAM, NH, 03581-1628","(-71.17847543800926, 44.389338627605234)"
CONVAL COUGARS FOOTBALL BOOSTERS,N65,N,"108 HANCOCK RD, PETERBOROUGH, NH, 03458-1109","(-71.93887378031164, 42.907544099999996)"
ASSOCIATION OF LATE DEAFENED ADULTS INC,P87,P,"18 PLEASANT VIEW DR, EXETER, NH, 03833-4608","(-70.92911131102593, 42.97549453811644)"
THOSE CAT RESCUE PEOPLE IN NEW HAMPSHIRE,D20,D,"132 WEBBER RD, STRAFFORD, NH, 03884-6587","(-71.218443, 43.270935)"
MUTT SOCIETY CORP,T50,T,"44 OLD ROCKINGHAM RD, SALEM, NH, 03079-2111","(-71.23930792468069, 42.796710716793946)"
BRIAN CAMILLE STONE MEMORIAL CHRISTMAS HOCKEY TOURNAMENT,N12,N,"297 HERMIT RD, MANCHESTER, NH, 03109-5723","(-71.39728689985415, 42.95934607825811)"
CHASING JADE HORIZONS,F99,F,"50 PONDVIEW DR, MERRIMACK, NH, 03054-4157","(-71.49218073060932, 42.84632033101612)"
WA ALUMNI ASSOCIATION,B82,B,"138 SPIT BROOK RD, NASHUA, NH, 03062-2642","(-71.46356410833874, 42.709291)"
NEWFIELDS FIRE RESCUE ASSOCIATION,M03,M,"72 HEMLOCK CT, NEWFIELDS, NH, 03856-8300","(-70.94141902183559, 43.04107666446546)"
TIE DYE FOR TEACHERS,B12,B,"42 STONEHENGE DR, HENNIKER, NH, 03242-3315","(-71.80057753713331, 43.16311029949133)"
CERCLE BIBLIQUE EVANGELIQUE-USA,X20,X,"64 SYLVAN DR, DOVER, NH, 03820-4469","(-70.88416821316414, 43.17060382930317)"
PATRIOT INITIATIVE,B90,B,"175 CAMP SARGENT RD, MERRIMACK, NH, 03054-4725","(-71.53137381869996, 42.81370119721984)"
ASSOCIATION FOR CORPORATE DEVELOPMENT INC,S20,S,"4 SONIA DR, DOVER, NH, 03820-5020","(-70.85324002083334, 43.1771293125)"
ELIZABETH MINE HISTORIC PRESERVATION TRUST INC,A54,A,"54 DUTTON RD, PELHAM, NH, 03076-3555","(-71.30145790384884, 42.71984139077887)"
NEWPORT ELITE TIGERS SOFTBALL,N63,N,"19 GOLF DR, NEWPORT, NH, 03773-1821","(-72.17565266567317, 43.35512846328881)"
NEW HAMPSHIRE YOUNG VETERANS NETWORK,W30,W,"54 MIDDLE RD, DEERFIELD, NH, 03037-1609","(-71.2629845309058, 43.10912971913113)"
RISE UP STAFFING INC,J20,J,"811 CANAL ST, MANCHESTER, NH, 03101-1226","(-71.46653816015508, 42.998220447606144)"
AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,N60,N,"13 PETERSON CIR, CONCORD, NH, 03303-3407","(-71.5734611297115, 43.256104521396985)"
FEEDING TINY TUMMIES,K31,K,"305 PARK AVE, KEENE, NH, 03431-1554","(-72.311457, 42.942606)"
MANCHESTER HOCKEY ROOS,N99,N,"245 CARNEGIE ST, MANCHESTER, NH, 03104-3424","(-71.44761632461258, 43.00693754868554)"
FUNDS FOR FAMILIES INC,G30,G,"220 ELM ST, LITTLETON, NH, 03561-4521","(-71.77518102997513, 44.31245833010036)"
LITCHFIELD FRIENDS OF MUSIC,A12,A,"19 MCELWAIN DR, LITCHFIELD, NH, 03052-2328","(-71.4707858132223, 42.841127)"
LAKES REGION CANCER SUPPORT TEAM INC,P11,P,"1 MILL PLAZA, LACONIA, NH, 03246-3438","(-71.467511, 43.526651)"
WE HEART WEST,S21,S,"408 RIMMON ST, MANCHESTER, NH, 03102-3715","(-71.4788145, 42.992888)"
MANCHESTER ASSOCIATION OF POLICE K9S,D12,D,"405 VALLEY ST, MANCHESTER, NH, 03103-4905","(-71.45268347706686, 42.9808778)"
KRES BRADFORD PTO,B94,B,"163 OLD WARNER RD, BRADFORD, NH, 03221-3509","(-71.93738723865096, 43.265329699999995)"
HUSSON FAMILY FOUNDATION,T50,T,"155 HILLS FERRY RD, NASHUA, NH, 03064-1663","(-71.47748994967249, 42.78243285)"
HANCOCK FIRE DEPARTMENT ASSOCIATION,M24,M,"84 ANTRIM RD, HANCOCK, NH, 03449-5605","(-71.97060340939895, 42.98314558751436)"
LANCASTER PATIENT CARE CENTER,E12,E,"173 MIDDLE ST, LANCASTER, NH, 03584-3508","(-71.5544514696011, 44.48576325)"
FRIENDS OF SUNAPEE RECREATION,N32,N,"284 ROUTE 11, SUNAPEE, NH, 03782-2211","(-72.10422198476259, 43.3786513)"
FREEDOM PROJECT USA INC,S21,S,"52A WASHINGTON ST, ROCHESTER, NH, 03867-1835","(-70.9951961, 43.2951219)"
FRIENDS OF THE FITZWILLIAM TOWN LIBRARY,A11,A,"11 TEMPLETON TPKE, FITZWILLIAM, NH, 03447-3335","(-72.14457733430365, 42.7799082)"
SKYES THE LIMIT FOUNDATION INC,T50,T,"1662 ELM STREET, MANCHESTER, NH, 03101-1243","(-71.4649928, 43.0022206)"
LOVING MOMS TOGETHER,S99,S,"668 HANOVER CENTER RD, HANOVER, NH, 03755-4922","(-72.161343, 43.759222)"
SOULSAFE INC,X99,X,"27 RED DEER RD, LONDONDERRY, NH, 03053-2610","(-71.40298964637188, 42.884697)"
CORNISH COMMUNITY PARENT TEACHER ORGANIZATION,B11,B,"274 TOWN HOUSE RD, CORNISH, NH, 03745-4633","(-72.33108755428236, 43.46450385)"
LAFAYETTE PARENT TEACHER ORGANIZATION,B94,B,"149 MAIN ST, FRANCONIA, NH, 03580-4802","(-71.753259, 44.229315)"
WIDOWS SONS MASONIC RIDING ASSOCIATION WHITE MOUNTAINS CHAPTE,W12,W,"206 MAIN STREET, GROVETON, NH, 03582-0000","(-71.52389483434087, 44.586255795364494)"
DREAMS COME TRUE RESCUE CORP,D20,D,"945 WILLOW BROOK RD, PLAINFIELD, NH, 03781-5237","(-72.30424692783275, 43.59574582981117)"
BULLIED BREEDS RESCUE INC,D20,D,"6 GRAPEVINE CIR, LONDONDERRY, NH, 03053-2641","(-71.39678559641968, 42.8833815)"
PAWS FOR CELEBRATION HOLIDAY FUNDRAISER,D12,D,"30 GLADE CIR, CAMPTON, NH, 03223-4144","(-71.7153143019795, 43.8708277296055)"
JOSEPH D LOCONTI FOUNDATION,P20,P,"62 COLIN DR, MANCHESTER, NH, 03103-3328","(-71.42622077782481, 42.937340639250664)"
NEW HAMPSHIRE HARM REDUCTION COALITION,E70,E,"1 WASHINGTON ST, DOVER, NH, 03820-3848","(-70.8707994, 43.1949095)"
NORTHEAST CREDIT UNION FOUNDATION,T20,T,"100 BORTHWICK AVE, PORTSMOUTH, NH, 03801-4115","(-70.7787902, 43.068991)"
NASHUA INTERNATIONAL SCULPTURE SYMPOSIUM,A40,A,"3 PINE STREET, NASHUA, NH, 03060-3238","(-71.4731203, 42.7591156)"
SALEM NH DOG PARK,D60,D,"26 MATTHEW DR, SALEM, NH, 03079-1514","(-71.22611789240267, 42.81519566266143)"
CUB SCOUT PACK 842,O40,O,"95 JOHNSON RD, SANBORNTON, NH, 03269-2205","(-71.62161930811764, 43.51326139198725)"
ROLLINSFORD GRADE SCHOOL PTO,B11,B,"487 LOCUST ST, ROLLINSFORD, NH, 03869-5631","(-70.8232522780826, 43.23213387599645)"
CANDLEPINS FOR CANCER INC,T12,T,"20 HARRIS AVE, HAMPTON, NH, 03842-3255","(-70.81664931836215, 42.90263082581567)"
MENTAL ILLNESS AWARENESS & SUICIDE PREVENTION,F12,F,"172 YOUNG ST, MANCHESTER, NH, 03103-3758","(-71.44216943450836, 42.97903622939394)"
SAFETY ALERTS FOR EDUCATION FOUNDATION,M40,M,"272 FARLEY RD, HOLLIS, NH, 03049-5919","(-71.57350616966077, 42.776105610883384)"
THE ALEXANDER AND LINDA MILLEY FOUNDATION,T22,T,"1256 OCEAN BLVD, RYE, NH, 03870-2209","(-70.73366758214176, 43.0207238802816)"
BOY SCOUT TROOP 842,O40,O,"95 JOHNSON RD, SANBORNTON, NH, 03269-2205","(-71.62161930811764, 43.51326139198725)"
BUSCHE INTERNATIONAL EDUCATIONAL RESEARCH INSTITUTE,B60,B,"40 CHESTER ST, CHESTER, NH, 03036-4305","(-71.25905890000001, 42.95997285)"
WINDHAM MUSLIM COMMUNITY CENTER,X40,X,"27 ROULSTON RD, WINDHAM, NH, 03087-1286","(-71.2550739, 42.8154635)"
HEARTFELT DREAMS FOUNDATION LTD,E12,E,"1 TAYLORS WAY, HOLLIS, NH, 03049-6139","(-71.54806099446799, 42.7151985)"
COCHECO VALLEY ROLLERS,N60,N,"48 BRIDLE PATH, DOVER, NH, 03820-4472","(-70.88866122926434, 43.16757702333839)"
HIDDEN MANNA MINISTRIES INC,X20,X,"25 BEECH PLUM DR, MANCHESTER, NH, 03109-5944","(-71.38298187989098, 42.946753508295494)"
LANCER CHEERLEADING BOOSTER CLUB,N11,N,"8 TANAGER WAY, LONDONDERRY, NH, 03053-2595","(-71.43056364567161, 42.852420300000006)"
IGYB - IVE GOT YOUR BACK,O01,O,"1 WOODBINE DR, LONDONDERRY, NH, 03053-3061","(-71.38654594194888, 42.8699947)"
WHITE MOUNTAIN TRAIL COLLECTIVE,C30,C,"98 TAYLOR DR, CAMPTON, NH, 03223-5435","(-71.598239, 43.85919)"
MEDALLION OPERA HOUSE INC,A20,A,"20 PARK STREET, GORHAM, NH, 03581-1664","(-71.1760557, 44.387802)"
APACHE CREEK MUSTANGS INC,O50,O,"14 OLD CENTER HARBOR RD, MEREDITH, NH, 03253-6408","(-71.48462613477898, 43.67489973573916)"
WHITE KNIGHT ANIMAL RESCUE INC,D20,D,"22 DANIELS WAY, HOLLIS, NH, 03049-6246","(-71.61769713603162, 42.77461275449663)"
FIRST DAY PROJECT,P19,P,"7 INDIAN POND LN, AMHERST, NH, 03031-2553","(-71.63122460501467, 42.88492992735598)"
PHI DELTA CHI FINGER LAKES ALUMNI CHAPTER,B84,B,"2 APPLE BLOSSOM DR, WEST LEBANON, NH, 03784-1241","(-72.306751, 43.656492)"
LIGHT OF LIFE MINISTRIES,X99,X,"247 PEARL ST, MANCHESTER, NH, 03104-4327","(-71.452752, 42.996628)"
YOU ARE NOT ALONE,F60,F,"36 CARPENTER ST, KEENE, NH, 03431-3807","(-72.27021581817743, 42.9325447306491)"
SPARTANS4LIFE FOUNDATION,T99,T,"40 INDUSTRIAL DRIVE, EXETER, NH, 03833-4596","(-70.96926582611177, 42.99192988665055)"
GIGGLING BEARDS,T30,T,"107 MOUNTAIN RD, DEERFIELD, NH, 03037-1542","(-71.19461493772599, 43.12736035657741)"
ACTION FOR AIDAN,G12,G,"18 PATRIOTS RD, STRATHAM, NH, 03885-2321","(-70.92178832207031, 43.021969764357344)"
CNA NOW CORPORATION,B60,B,"13 BEARD RD, HILLSBOROUGH, NH, 03244-4700","(-71.925385, 43.113961)"
IGLESIA VISION MISIONERA ADULAM INC,X20,X,"183 W ROSEMONT AVE, MANCHESTER, NH, 03103-7357","(-71.46704212926682, 42.965759962427335)"
FIRE & IRON MC-STATION 86 INC,P20,P,"27 LOCUST LN, LYNDEBOROUGH, NH, 03082-6131","(-71.77647888366599, 42.883761243627774)"
TEACHERS AND PAWS PROJECT INC,D20,D,"7 HILLSIDE DR, NASHUA, NH, 03064-1645","(-71.4717034905525, 42.7809201)"
